CO_MUNICIP;CO_MUNICDV;CO_STATUS;DS_NOME;SG_UF;IN_CAPITAL;IN_AMAZLEG;IN_SEMIAR;IN_FRONTZN;DT_INSTAL;DT_EXTIN;CO_SUCESS;NU_LATITUD;NU_LONGIT;NU_ALTITUD;NU_AREA
354360;0;S;RIFAINA;SP;N;N;N;N;1948;;;-200.810;-474.210;575;171
354380;8;S;RINOPOLIS;SP;N;N;N;N;1944;;;-217.260;-507.220;425;358
412210;7;S;RIO BOM;PR;N;N;N;N;1964;;;-237.620;-514.110;680;177
510720;6;S;RIO BRANCO;MT;N;S;N;S;1979;;;-152.410;-581.160;180;501
220850;2;S;PORTO;PI;N;N;N;N;1938;;;-38.930;-427.100;38;252
421350;0;S;PORTO BELO;SC;N;N;N;N;1895;;;-271.580;-485.530;1;92
315230;3;S;PORTO FIRME;MG;N;N;N;N;1953;;;-206.730;-430.840;595;285
270750;3;S;PORTO REAL DO COLEGIO;AL;N;N;N;N;1876;;;-101.860;-368.400;10;240
171830;3;S;PRAIA NORTE;TO;N;S;N;N;1989;;;-53.930;-478.110;122;289
292575;8;S;PRESIDENTE TANCREDO NEVES;BA;N;N;N;N;1990;;;-134.490;-394.200;150;414
412060;6;S;PRUDENTOPOLIS;PR;N;N;N;N;1906;;;-252.130;-509.780;840;2307
411930;1;S;PINHAO;PR;N;N;N;N;1964;;;-256.960;-516.600;1041;2001
292467;8;S;PIRAI DO NORTE;BA;N;N;N;N;1990;;;-137.620;-393.790;148;227
431460;5;S;PIRATINI;RS;N;N;N;S;1830;;;-314.480;-531.040;349;3561
292470;2;S;PIRIPA;BA;N;N;S;N;1962;;;-149.400;-417.200;618;651
292490;0;S;PLANALTINO;BA;N;N;S;N;1962;;;-132.590;-403.690;691;938
510650;5;S;POCONE;MT;N;S;N;S;1831;;;-162.570;-566.230;142;17260
316295;5;S;SAO JOSE DA LAPA;MG;N;N;N;N;1993;;;-197.010;-439.550;120;48
316300;3;S;SAO JOSE DA SAFIRA;MG;N;N;N;N;1962;;;-183.240;-421.430;310;214
316350;8;S;SAO JOSE DO JACURI;MG;N;N;N;N;1953;;;-182.750;-426.700;642;345
316360;7;S;SAO JOSE DO MANTIMENTO;MG;N;N;N;N;1962;;;-200.050;-417.450;360;54
316380;5;S;SAO MIGUEL DO ANTA;MG;N;N;N;N;1953;;;-207.070;-427.190;760;152
316400;1;S;SAO PEDRO DOS FERROS;MG;N;N;N;N;1943;;;-201.700;-425.240;363;400
316440;7;S;SAO SEBASTIAO DA BELA VISTA;MG;N;N;N;N;1962;;;-221.590;-457.540;842;166
316500;8;S;SAO TIAGO;MG;N;N;N;N;1948;;;-209.130;-445.090;1103;574
316690;7;S;SERRANIA;MG;N;N;N;N;1938;;;-215.480;-460.400;875;211
316780;6;S;SOLEDADE DE MINAS;MG;N;N;N;N;1938;;;-220.600;-450.450;881;196
316840;8;S;TARUMIRIM;MG;N;N;N;N;1938;;;-192.810;-420.070;284;730
316890;3;S;TIROS;MG;N;N;N;N;1923;;;-190.040;-459.640;1037;2093
316950;5;S;TUMIRITINGA;MG;N;N;N;N;1948;;;-189.790;-416.450;138;496
317010;7;S;UBERABA;MG;N;N;N;N;1836;;;-197.480;-479.320;801;4512
317020;6;S;UBERLANDIA;MG;N;N;N;N;1888;;;-189.190;-482.770;863;4115
320100;1;S;BOA ESPERANCA;ES;N;N;N;N;1963;;;-185.400;-402.960;140;428
320370;0;S;MUNIZ FREIRE;ES;N;N;N;N;1890;;;-204.640;-414.130;650;679
330022;5;S;AREAL;RJ;N;N;N;N;1993;;;-222.310;-431.060;444;111
330130;6;S;CASIMIRO DE ABREU;RJ;N;N;N;N;1846;;;-224.810;-422.040;17;460
330140;5;S;CONCEICAO DE MACABU;RJ;N;N;N;N;1952;;;-220.850;-418.680;50;348
330160;3;S;DUAS BARRAS;RJ;N;N;N;N;1891;;;-220.510;-425.220;530;375
330187;6;S;IGUABA GRANDE;RJ;N;N;N;N;1997;;;-228.390;-422.290;18;53
330270;0;S;MARICA;RJ;N;N;N;N;1833;;;-229.190;-428.190;5;362
330340;1;S;NOVA FRIBURGO;RJ;N;N;N;N;1820;;;-222.820;-425.310;846;932
330410;2;S;PORCIUNCULA;RJ;N;N;N;N;1947;;;-209.630;-420.410;190;302
330460;7;S;SANTA MARIA MADALENA;RJ;N;N;N;N;1861;;;-219.550;-420.080;615;815
350040;2;S;AGUAS DA PRATA;SP;N;N;N;N;1935;;;-219.370;-467.170;842;142
411270;2;S;JATAIZINHO;PR;N;N;N;N;1947;;;-232.540;-509.800;352;159
521056;2;S;ITAGUARI;GO;N;N;N;N;1989;;;-159.190;-496.040;687;135
316160;1;S;SAO GERALDO DA PIEDADE;MG;N;N;N;N;1962;;;-188.360;-422.880;292;153
330490;4;S;SAO GONCALO;RJ;N;N;N;N;1890;;;-228.270;-430.540;19;249
241200;5;S;SAO GONCALO DO AMARANTE;RN;N;N;N;N;1958;;;-57.930;-353.290;15;251
220975;7;S;SAO GONCALO DO GURGUEIA;PI;N;N;N;N;1997;;;-100.300;-453.030;440;1385
316190;8;S;SAO GONCALO DO RIO ABAIXO;MG;N;N;N;N;1962;;;-198.260;-433.620;627;364
316210;4;S;SAO GOTARDO;MG;N;N;N;N;1911;;;-193.110;-460.490;1055;853
261320;6;S;SAO JOAO;PE;N;N;S;N;1958;;;-88.760;-363.670;716;244
316220;3;S;SAO JOAO BATISTA DO GLORIA;MG;N;N;N;N;1948;;;-206.410;-465.060;695;553
140050;6;S;SAO JOAO DA BALIZA;RR;N;S;N;S;1982;;;0.9510;-599.110;255;4284
220987;2;S;SAO JOAO DA FRONTEIRA;PI;N;N;S;N;1997;;;-39.560;-412.580;241;764
316225;2;S;SAO JOAO DA LAGOA;MG;N;N;N;N;1997;;;-168.530;-443.520;835;989
522005;8;S;SAO JOAO DA PARAUNA;GO;N;N;N;N;1989;;;-168.150;-504.100;640;305
354920;1;S;SAO JOAO DAS DUAS PONTES;SP;N;N;N;N;1964;;;-203.890;-503.780;427;129
354925;0;S;SAO JOAO DE IRACEMA;SP;N;N;N;N;1993;;;-205.130;-503.520;508;177
330510;9;S;SAO JOAO DE MERITI;RJ;N;N;N;N;1947;;;-228.040;-433.720;19;34
251400;8;S;SAO JOAO DO CARIRI;PB;N;N;S;N;1800;;;-73.910;-365.330;458;701
430950;6;S;GUARANI DAS MISSOES;RS;N;N;N;S;1959;;;-281.410;-545.580;267;290
510410;4;S;GUARANTA DO NORTE;MT;N;S;N;N;1986;;;-97.880;-549.100;345;4713
351830;5;S;GUARAREMA;SP;N;N;N;N;1898;;;-234.150;-460.350;585;270
351850;3;S;GUAREI;SP;N;N;N;N;1936;;;-233.730;-481.840;635;566
312880;8;S;GUIDOVAL;MG;N;N;N;N;1948;;;-211.520;-427.970;302;158
250640;0;S;GURINHEM;PB;N;N;N;N;1958;;;-71.240;-354.240;104;309
430710;4;S;HERVAL;RS;N;N;N;S;1881;;;-320.240;-533.960;287;1758
520970;5;S;HIDROLANDIA;GO;N;N;N;N;1948;;;-169.620;-492.290;814;944
220460;0;S;HUGO NAPOLEAO;PI;N;N;N;N;1963;;;-59.890;-425.560;232;273
410970;8;S;IBAITI;PR;N;N;N;N;1947;;;-238.490;-501.880;760;896
230526;6;S;IBARETAMA;CE;N;N;S;N;1989;;;-48.040;-387.530;190;877
230530;8;S;IBIAPINA;CE;N;N;S;N;1933;;;-39.230;-408.890;878;414
311760;3;S;CONCEICAO DO PARA;MG;N;N;N;N;1962;;;-197.530;-448.970;650;249
430467;1;S;CAPIVARI DO SUL;RS;N;N;N;N;1997;;;-301.450;-505.150;12;417
140020;9;S;CARACARAI;RR;N;S;N;S;1955;;;18.160;-611.280;52;47410
311320;6;S;CARANDAI;MG;N;N;N;N;1923;;;-209.540;-438.060;1080;486
130100;1;S;CARAUARI;AM;N;S;N;N;1931;;;-48.830;-668.960;87;25767
311350;3;S;CARBONITA;MG;N;N;N;N;1962;;;-175.270;-430.160;726;1454
280140;5;S;CARIRA;SE;N;N;S;N;1953;;;-103.610;-377.010;351;636
430485;3;S;CARLOS GOMES;RS;N;N;N;N;1993;;;-277.180;-519.140;447;83
311410;5;S;CARMO DE MINAS;MG;N;N;N;N;1901;;;-221.220;-451.290;958;323
311440;2;S;CARMO DO RIO CLARO;MG;N;N;N;N;1875;;;-209.720;-461.190;830;1064
170388;3;S;CARMOLANDIA;TO;N;S;N;N;1993;;;-70.330;-483.960;0;339
260390;0;S;CARNAIBA;PE;N;N;S;N;1953;;;-78.050;-377.940;485;436
240250;1;S;CARNAUBAIS;RN;N;N;S;N;1963;;;-53.410;-368.330;30;529
260400;7;S;CARPINA;PE;N;N;N;N;1928;;;-78.510;-352.550;184;146
311470;9;S;CARVALHOPOLIS;MG;N;N;N;N;1953;;;-217.780;-458.410;868;80
430490;3;S;CASCA;RS;N;N;N;N;1954;;;-285.610;-519.780;608;271
260415;5;S;CASINHAS;PE;N;N;S;N;1997;;;-77.410;-357.210;0;125
150240;0;S;CASTANHAL;PA;N;S;N;N;1932;;;-12.970;-479.220;41;1029
220260;4;S;CASTELO DO PIAUI;PI;N;N;S;N;1938;;;-53.220;-415.530;239;2063
410500;3;S;CATANDUVAS;PR;N;N;N;S;1960;;;-252.030;-531.570;762;581
290750;9;S;CATU;BA;N;N;N;N;1868;;;-123.530;-383.790;100;439
290755;8;S;CATURAMA;BA;N;N;S;N;1990;;;-133.290;-422.910;591;646
230370;9;S;CAUCAIA;CE;N;N;S;N;1903;;;-37.330;-386.560;29;1227
420410;3;S;CAXAMBU DO SUL;SC;N;N;N;S;1962;;;-271.610;-528.790;318;140
220265;3;S;CAXINGO;PI;N;N;N;N;1997;;;-34.180;-418.960;13;488
311560;7;S;CEDRO DO ABAETE;MG;N;N;N;N;1962;;;-191.480;-457.110;935;279
430380;6;S;CAMPINAS DO SUL;RS;N;N;N;S;1959;;;-277.160;-526.280;583;261
270140;7;S;CAMPO ALEGRE;AL;N;N;N;N;1960;;;-97.820;-363.510;176;308
420340;2;S;CAMPO BELO DO SUL;SC;N;N;N;N;1961;;;-278.990;-507.610;1017;1027
520495;3;S;CAMPOS VERDES;GO;N;N;N;N;1989;;;-142.580;-496.580;420;441
430550;4;S;CIRIACO;RS;N;N;N;N;1965;;;-283.440;-518.760;753;273
311660;5;S;CLAUDIO;MG;N;N;N;N;1911;;;-204.430;-447.660;832;630
130120;9;S;COARI;AM;N;S;N;N;1874;;;-40.850;-631.410;10;57921
420425;1;S;COCAL DO SUL;SC;N;N;N;N;1993;;;-286.010;-493.260;58;71
290810;1;S;COCOS;BA;N;N;S;N;1958;;;-141.840;-445.340;559;10084
351200;1;S;COLINA;SP;N;N;N;N;1925;;;-207.130;-485.410;595;423
520552;1;S;COLINAS DO SUL;GO;N;N;N;N;1989;;;-141.510;-480.780;535;1708
251315;8;S;SANTA CECILIA;PB;N;N;S;N;1997;;;-77.390;-358.790;0;227
354610;8;S;SANTA CLARA D'OESTE;SP;N;N;N;N;1964;;;-200.890;-509.540;401;183
261247;1;S;SANTA CRUZ DA BAIXA VERDE;PE;N;N;S;N;1993;;;-78.210;-381.530;852;114
315733;6;S;SANTA CRUZ DE MINAS;MG;N;N;N;N;1997;;;-211.200;-442.230;911;2
315737;7;S;SANTA CRUZ DE SALINAS;MG;N;N;S;N;1997;;;-160.980;-417.460;761;587
261250;5;S;SANTA CRUZ DO CAPIBARIBE;PE;N;N;S;N;1953;;;-79.570;-362.050;438;335
315740;1;S;SANTA CRUZ DO ESCALVADO;MG;N;N;N;N;1948;;;-202.360;-428.140;412;258
220915;3;S;SANTA CRUZ DOS MILAGRES;PI;N;N;S;N;1993;;;-58.040;-419.560;160;984
354650;4;S;SANTA ERNESTINA;SP;N;N;N;N;1964;;;-214.630;-483.910;570;134
521925;8;S;SANTA FE DE GOIAS;GO;N;N;N;N;1989;;;-157.690;-511.060;362;1160
171886;5;S;SANTA FE DO ARAGUAIA;TO;N;S;N;N;1993;;;-71.570;-487.210;190;1676
354660;3;S;SANTA FE DO SUL;SP;N;N;N;N;1953;;;-202.110;-509.260;370;208
220920;3;S;SANTA FILOMENA;PI;N;N;N;N;1938;;;-91.120;-459.220;277;5285
210975;9;S;SANTA FILOMENA DO MARANHAO;MA;N;S;N;N;1997;;;-55.010;-445.610;180;403
251330;7;S;SANTA HELENA;PB;N;N;S;N;1961;;;-67.200;-386.380;287;210
210990;8;S;SANTA INES;MA;N;S;N;N;1966;;;-36.670;-453.800;24;407
412370;9;S;SANTA ISABEL DO IVAI;PR;N;N;N;S;1954;;;-230.030;-531.970;424;349
412382;4;S;SANTA LUCIA;PR;N;N;N;S;1993;;;-254.070;-535.660;441;116
220930;2;S;SANTA LUZ;PI;N;N;S;N;1962;;;-89.540;-441.290;345;1186
315790;6;S;SANTA MARGARIDA;MG;N;N;N;N;1948;;;-203.840;-422.510;720;256
261260;4;S;SANTA MARIA DA BOA VISTA;PE;N;N;S;N;1872;;;-88.090;-398.250;361;3001
250450;4;S;CONDADO;PB;N;N;S;N;1961;;;-69.100;-376.010;253;280
311783;6;S;CONEGO MARINHO;MG;N;N;S;N;1997;;;-152.940;-444.180;637;1617
311790;0;S;CONGONHAL;MG;N;N;N;N;1953;;;-221.530;-460.390;862;205
311830;4;S;CONSELHEIRO LAFAIETE;MG;N;N;N;N;1790;;;-206.600;-437.860;995;369
430580;1;S;CONSTANTINA;RS;N;N;N;S;1959;;;-277.350;-529.920;501;202
311870;0;S;COQUEIRAL;MG;N;N;N;N;1948;;;-211.890;-454.410;867;296
290900;0;S;CORDEIROS;BA;N;N;S;N;1961;;;-150.390;-419.350;710;554
316110;6;S;SAO FRANCISCO;MG;N;N;N;N;1831;;;-159.490;-448.640;695;3299
220965;8;S;SAO FRANCISCO DE ASSIS DO PIAUI;PI;N;N;S;N;1997;;;-82.380;-416.860;415;842
330475;5;S;SAO FRANCISCO DE ITABAPOANA;RJ;N;N;N;N;1997;;;-214.700;-411.190;8;1111
292920;6;S;SAO FRANCISCO DO CONDE;BA;N;N;N;N;1697;;;-126.280;-386.800;11;266
316140;3;S;SAO FRANCISCO DO GLORIA;MG;N;N;N;N;1953;;;-207.890;-422.680;729;164
211090;6;S;SAO FRANCISCO DO MARANHAO;MA;N;N;N;N;1835;;;-62.510;-428.570;76;2745
231220;5;S;SANTA QUITERIA;CE;N;N;S;N;1856;;;-43.320;-401.570;197;4260
211020;3;S;SANTA RITA;MA;N;S;N;N;1961;;;-31.440;-443.260;28;786
292840;6;S;SANTA RITA DE CASSIA;BA;N;N;N;N;1840;;;-110.090;-445.190;440;6071
521940;7;S;SANTA RITA DO ARAGUAIA;GO;N;N;N;N;1953;;;-173.260;-532.050;691;1361
500755;4;S;SANTA RITA DO PARDO;MS;N;N;N;N;1989;;;-213.030;-528.310;360;6141
315970;4;S;SANTA ROSA DA SERRA;MG;N;N;N;N;1962;;;-195.300;-459.660;1011;296
280650;3;S;SANTA ROSA DE LIMA;SE;N;N;N;N;1953;;;-106.460;-371.940;39;67
220937;7;S;SANTA ROSA DO PIAUI;PI;N;N;S;N;1993;;;-67.990;-422.880;0;356
320460;9;S;SANTA TERESA;ES;N;N;N;N;1890;;;-199.360;-406.000;655;694
421568;7;S;SANTA TEREZINHA DO PROGRESSO;SC;N;N;N;S;1997;;;-266.190;-532.020;400;118
431730;1;S;SANTA VITORIA DO PALMAR;RS;N;N;N;S;1872;;;-335.190;-533.680;23;5244
315850;8;S;SANTANA DE PIRAPAMA;MG;N;N;N;N;1948;;;-190.060;-440.430;628;1220
231210;6;S;SANTANA DO CARIRI;CE;N;N;S;N;1885;;;-71.880;-397.370;500;768
270800;6;S;SANTANA DO IPANEMA;AL;N;N;S;N;1875;;;-93.780;-372.450;250;437
315890;4;S;SANTANA DO MANHUACU;MG;N;N;N;N;1962;;;-201.080;-419.250;650;346
420570;4;S;GAROPABA;SC;N;N;N;N;1961;;;-280.230;-486.130;18;114
510385;8;S;GAUCHA DO NORTE;MT;N;S;N;N;1997;;;-132.420;-530.800;0;16898
510390;8;S;GENERAL CARNEIRO;MT;N;S;N;N;1963;;;-157.110;-527.550;343;3721
230460;8;S;GENERAL SAMPAIO;CE;N;N;S;N;1956;;;-40.530;-394.540;95;206
261130;9;S;POMBOS;PE;N;N;N;N;1963;;;-81.410;-353.960;208;207
315200;6;S;POMPEU;MG;N;N;N;N;1938;;;-192.240;-449.350;657;2557
500660;6;S;PONTA PORA;MS;N;N;N;S;1912;;;-225.360;-557.260;655;5328
521770;8;S;PONTALINA;GO;N;N;N;N;1935;;;-175.260;-494.490;610;1428
421330;2;S;PONTE ALTA;SC;N;N;N;N;1964;;;-274.840;-503.800;856;566
241020;7;S;PORTALEGRE;RN;N;N;S;N;1755;;;-60.240;-379.880;642;110
231110;8;S;PORTEIRAS;CE;N;N;S;N;1951;;;-75.350;-391.180;523;217
251090;7;S;PAULISTA;PB;N;N;S;N;1961;;;-65.940;-376.240;160;576
314850;9;S;PAVAO;MG;N;N;N;N;1962;;;-174.280;-409.990;228;599
292405;8;S;PE DE SERRA;BA;N;N;S;N;1986;;;-118.340;-396.130;286;558
251100;4;S;PEDRA BRANCA;PB;N;N;S;N;1964;;;-74.270;-380.680;299;193
314900;2;S;PEDRA DOURADA;MG;N;N;N;N;1962;;;-208.300;-421.540;741;70
510637;2;S;PEDRA PRETA;MT;N;S;N;N;1976;;;-166.230;-544.740;248;4193
353690;1;S;PEDRANOPOLIS;SP;N;N;N;N;1964;;;-202.480;-501.100;475;259
421240;3;S;PEDRAS GRANDES;SC;N;N;N;N;1961;;;-284.360;-491.850;39;171
280510;9;S;PEDRINHAS;SE;N;N;N;N;1953;;;-111.920;-376.740;165;33
251272;1;S;PEDRO REGIS;PB;N;N;N;N;1997;;;-66.330;-352.970;80;73
150560;1;S;PEIXE-BOI;PA;N;S;N;N;1961;;;-11.920;-473.140;34;450
231060;5;S;PENAFORTE;CE;N;N;S;N;1958;;;-78.290;-390.770;509;190
421250;2;S;PENHA;SC;N;N;N;N;1958;;;-267.690;-486.460;20;58
314960;6;S;PEQUI;MG;N;N;N;N;1911;;;-196.330;-446.590;810;204
353740;4;S;PEREIRA BARRETO;SP;N;N;N;N;1938;;;-206.380;-511.090;347;979
421260;1;S;PERITIBA;SC;N;N;N;N;1963;;;-273.730;-519.040;450;96
353780;0;S;PIEDADE;SP;N;N;N;N;1857;;;-237.120;-474.280;781;745
315030;7;S;PIEDADE DO RIO GRANDE;MG;N;N;N;N;1953;;;-214.690;-441.960;1022;322
270700;8;S;PINDOBA;AL;N;N;N;N;1957;;;-94.750;-362.900;310;83
431370;6;S;PALMEIRA DAS MISSOES;RS;N;N;N;S;1874;;;-278.990;-533.140;639;1415
210760;5;S;PALMEIRANDIA;MA;N;S;N;N;1959;;;-26.450;-448.950;20;525
171575;4;S;PALMEIROPOLIS;TO;N;S;N;N;1989;;;-130.440;-484.020;438;1703
314675;0;S;PALMOPOLIS;MG;N;N;N;N;1993;;;-167.350;-404.200;600;436
270640;6;S;PAO DE ACUCAR;AL;N;N;S;N;1854;;;-97.480;-374.370;19;658
231020;9;S;PARACURU;CE;N;N;N;N;1951;;;-34.100;-390.310;19;303
353550;7;S;PARAGUACU PAULISTA;SP;N;N;N;N;1924;;;-224.130;-505.760;506;1001
330370;8;S;PARAIBA DO SUL;RJ;N;N;N;N;1833;;;-221.620;-432.930;275;580
231025;8;S;PARAIPABA;CE;N;N;N;N;1986;;;-34.390;-391.480;31;301
171620;8;S;PARANA;TO;N;S;N;N;1989;;;-126.150;-478.830;274;11260
521630;4;S;PARANAIGUARA;GO;N;N;N;N;1953;;;-189.160;-506.540;479;1153
510630;7;S;PARANATINGA;MT;N;S;N;N;1979;;;-144.320;-540.510;460;24177
431403;5;S;PARECI NOVO;RS;N;N;N;N;1993;;;-296.380;-513.980;29;57
353620;8;S;PARIQUERA-ACU;SP;N;N;N;N;1953;;;-247.150;-478.810;39;359
261040;0;S;PARNAMIRIM;PE;N;N;S;N;1938;;;-80.910;-395.780;392;2608
314770;9;S;PASSA TEMPO;MG;N;N;N;N;1911;;;-206.510;-444.960;980;429
261050;9;S;PASSIRA;PE;N;N;S;N;1963;;;-79.950;-355.810;176;329
431407;6;S;PASSO DO SOBRADO;RS;N;N;N;N;1993;;;-297.480;-522.750;109;265
421227;0;S;PASSOS MAIA;SC;N;N;N;N;1993;;;-267.800;-520.590;800;614
353350;2;S;NOVO HORIZONTE;SP;N;N;N;N;1916;;;-214.680;-492.210;447;932
171525;9;S;NOVO JARDIM;TO;N;S;N;N;1993;;;-118.240;-466.280;0;1309
314535;6;S;NOVO ORIENTE DE MINAS;MG;N;N;N;N;1997;;;-174.150;-412.150;400;754
220695;1;S;NOVO SANTO ANTONIO;PI;N;N;N;N;1997;;;-52.880;-419.330;180;528
314537;2;S;NOVORIZONTE;MG;N;N;S;N;1997;;;-160.170;-424.080;920;264
160050;1;S;OIAPOQUE;AP;N;S;N;S;1945;;;38.430;-518.350;10;22625
251040;2;S;OLHO D'AGUA;PB;N;N;S;N;1961;;;-72.280;-377.510;267;596
270570;5;S;OLHO D'AGUA DAS FLORES;AL;N;N;S;N;1953;;;-95.360;-372.940;286;183
240840;9;S;OLHO-D'AGUA DO BORGES;RN;N;N;S;N;1963;;;-59.560;-377.060;164;141
171550;7;S;OLIVEIRA DE FATIMA;TO;N;S;N;N;1997;;;-107.080;-489.070;302;205
350335;6;S;ARCO-IRIS;SP;N;N;N;N;1997;;;-217.730;-504.650;419;263
312360;1;S;ELOI MENDES;MG;N;N;N;N;1911;;;-216.100;-455.650;907;498
355715;4;S;ZACARIAS;SP;N;N;N;N;1993;;;-210.520;-500.510;405;318
317070;1;S;VARGINHA;MG;N;N;N;N;1881;;;-215.510;-454.300;916;395
412810;4;S;UMUARAMA;PR;N;N;N;S;1960;;;-237.660;-533.250;442;1232
316830;9;S;TAQUARACU DE MINAS;MG;N;N;N;N;1962;;;-196.700;-436.870;742;329
261440;2;S;SOLIDAO;PE;N;N;S;N;1963;;;-76.000;-376.520;586;138
211100;3;S;SAO JOAO BATISTA;MA;N;S;N;N;1958;;;-29.550;-448.070;29;690
251392;7;S;SAO BENTINHO;PB;N;N;S;N;1997;;;-69.010;-377.290;251;195
315860;7;S;SANTANA DO DESERTO;MG;N;N;N;N;1953;;;-219.500;-431.660;372;182
412340;2;S;SANTA FE;PR;N;N;N;N;1955;;;-230.380;-518.050;538;276
431600;6;S;ROLANTE;RS;N;N;N;N;1954;;;-296.510;-505.760;38;296
220890;8;S;RIBEIRO GONCALVES;PI;N;N;N;N;1938;;;-75.580;-452.420;210;3979
521720;3;S;PIRANHAS;GO;N;N;N;N;1953;;;-164.270;-518.220;389;2047
220580;5;S;LUZILANDIA;PI;N;N;N;N;1938;;;-34.580;-423.700;30;704
210580;7;S;LAGO DO JUNCO;MA;N;S;N;N;1961;;;-46.090;-450.490;90;308
240560;3;S;JARDIM DE PIRANHAS;RN;N;N;S;N;1948;;;-63.790;-373.520;134;330
130180;3;S;IPIXUNA;AM;N;S;N;S;1955;;;-70.510;-716.950;190;13565
430980;3;S;IBIACA;RS;N;N;N;N;1965;;;-280.570;-518.550;620;350
291160;0;S;GOVERNADOR MANGABEIRA;BA;N;N;N;N;1962;;;-126.020;-390.430;204;94
170820;5;S;FORMOSO DO ARAGUAIA;TO;N;S;N;N;1989;;;-117.970;-495.290;240;13423
291070;1;S;EUCLIDES DA CUNHA;BA;N;N;S;N;1933;;;-105.080;-390.140;472;2324
311920;3;S;COROACI;MG;N;N;N;N;1948;;;-186.220;-422.860;467;576
351170;6;S;CHARQUEADA;SP;N;N;N;N;1953;;;-225.100;-477.780;610;175
430480;4;S;CARLOS BARBOSA;RS;N;N;N;N;1959;;;-292.980;-515.040;676;229
330100;9;S;CAMPOS DOS GOYTACAZES;RJ;N;N;N;N;1677;;;-217.540;-413.240;13;4031
410347;9;S;CAFEZAL DO SUL;PR;N;N;N;S;1993;;;-239.020;-535.130;425;336
150175;8;S;BREJO GRANDE DO ARAGUAIA;PA;N;S;N;N;1989;;;-56.990;-484.130;110;1187
130070;6;S;BOCA DO ACRE;AM;N;S;N;S;1934;;;-87.520;-673.980;116;22348
420530;8;S;FAXINAL DOS GUEDES;SC;N;N;N;S;1958;;;-268.530;-522.600;1005;339
270260;3;S;FEIRA GRANDE;AL;N;N;N;N;1954;;;-99.000;-366.780;220;155
312540;8;S;FELICIO DOS SANTOS;MG;N;N;N;N;1962;;;-180.770;-432.470;740;358
430810;2;S;FELIZ;RS;N;N;N;N;1959;;;-294.510;-513.060;68;96
312580;4;S;FERNANDES TOURINHO;MG;N;N;N;N;1962;;;-191.540;-420.820;250;152
351560;8;S;FERNANDO PRESTES;SP;N;N;N;N;1935;;;-212.640;-486.850;545;170
160023;8;S;FERREIRA GOMES;AP;N;S;N;S;1989;;;0.8580;-511.800;50;5046
312595;2;S;FERVEDOURO;MG;N;N;N;N;1993;;;-207.260;-422.790;697;357
291085;9;S;FILADELFIA;BA;N;N;S;N;1986;;;-107.410;-401.330;424;564
270280;1;S;FLEXEIRAS;AL;N;N;N;N;1960;;;-92.730;-357.150;78;315
316255;9;S;SAO JOAO DO MANHUACU;MG;N;N;N;N;1993;;;-203.940;-421.510;852;142
316260;9;S;SAO JOAO DO ORIENTE;MG;N;N;N;N;1962;;;-193.390;-421.580;240;120
211105;2;S;SAO JOAO DO PARAISO;MA;N;S;N;N;1997;;;-64.610;-470.580;230;2053
221000;3;S;SAO JOAO DO PIAUI;PI;N;N;S;N;1906;;;-83.580;-422.470;222;1532
241210;4;S;SAO JOAO DO SABUGI;RN;N;N;S;N;1948;;;-67.180;-372.010;187;277
316280;7;S;SAO JOAO EVANGELISTA;MG;N;N;N;N;1911;;;-185.480;-427.630;690;478
354940;9;S;SAO JOAQUIM DA BARRA;SP;N;N;N;N;1917;;;-205.810;-478.550;625;412
412535;7;S;SAO JORGE DO PATROCINIO;PR;N;N;N;S;1981;;;-237.410;-539.270;274;404
270840;2;S;SAO JOSE DA TAPERA;AL;N;N;S;N;1957;;;-95.580;-373.810;255;519
431845;7;S;SAO JOSE DAS MISSOES;RS;N;N;N;S;1993;;;-277.800;-531.220;509;98
251450;3;S;SAO JOSE DE PIRANHAS;PB;N;N;S;N;1885;;;-71.210;-385.020;342;677
412420;2;S;SANTO ANTONIO DO CAIUA;PR;N;N;N;N;1961;;;-227.350;-523.420;440;219
354810;4;S;SANTO ANTONIO DO JARDIM;SP;N;N;N;N;1953;;;-221.160;-466.800;850;109
316040;5;S;SANTO ANTONIO DO MONTE;MG;N;N;N;N;1870;;;-200.870;-452.940;919;1129
412430;1;S;SANTO ANTONIO DO PARAISO;PR;N;N;N;N;1960;;;-234.940;-506.460;655;165
316050;4;S;SANTO ANTONIO DO RIO ABAIXO;MG;N;N;N;N;1962;;;-192.280;-432.540;550;107
211030;2;S;SANTO ANTONIO DOS LOPES;MA;N;S;N;N;1961;;;-48.690;-443.600;129;770
431780;6;S;SANTO AUGUSTO;RS;N;N;N;S;1959;;;-278.510;-537.770;528;468
421440;9;S;RIO DAS ANTAS;SC;N;N;N;N;1958;;;-268.990;-510.740;830;317
330455;7;S;RIO DE JANEIRO;RJ;S;N;N;N;1975;;;-229.030;-432.080;2;1182
421460;7;S;RIO DO OESTE;SC;N;N;N;N;1958;;;-271.930;-497.970;350;245
421470;6;S;RIO DOS CEDROS;SC;N;N;N;N;1961;;;-267.380;-492.740;85;555
421490;4;S;RIO FORTUNA;SC;N;N;N;N;1958;;;-281.310;-491.050;130;300
421500;0;S;RIO NEGRINHO;SC;N;N;N;N;1953;;;-262.540;-495.180;790;908
315590;0;S;RIO PRETO;MG;N;N;N;N;1870;;;-220.890;-438.280;430;347
